X,Y,OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
-9771406.9176,5157946.6167,2292,5118211,Gladstone Park,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/GLADSTONEP,GLADSTONEP,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.9797502800001,-87.7780418139999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,5500 N AUSTIN BLVD,CHICAGO,IL,60630,Gladstone Park - Metra
-9864864.6469,5224070.6818,2293,5118212,Harvard,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/HARVARD,HARVARD,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.4197888690001,-88.617586881,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,1 N AYER STREET,HARVARD,IL,60033,Harvard - Metra
-9766065.5974,5153875.4705,2294,5118213,Irving Park,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/IRVINGPK,IRVINGPK,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.952557739,-87.730059919,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,3931 N AVONDALE,CHICAGO,IL,60641,Irving Park - Metra
-9769579.2252,5156564.9302,2295,5118214,Jefferson Park,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/JEFFERSONP,JEFFERSONP,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.970522837,-87.761623374,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,4963 N MILWAUKEE AVE,CHICAGO,IL,60630,Jefferson Park - Metra
-9826855.2502,5212552.5769,2296,5118215,McHenry,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/MCHENRY,MCHENRY,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.3433592910001,-88.2761426609999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,4005 MAIN STREET,MCHENRY,IL,60050,McHenry - Metra
-9789008.2015,5170417.7355,2297,5118216,Mt. Prospect,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/MTPROSPECT,MTPROSPECT,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.0629767940001,-87.936156838,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,13 E NORTHWEST HWY,MT PROSPECT,IL,60056,Mt. Prospect - Metra
-9773743.807,5159730.8856,2298,5118217,Norwood Park,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/NORWOODP,NORWOODP,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.991664348,-87.799034449,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,6088 N NORTHWEST HIGHWAY,CHICAGO,IL,60631,Norwood Park - Metra
-9801502.066,5177911.2484,2299,5118218,Palatine,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/PALATINE,PALATINE,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.1129326560001,-88.0483911319999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,137 W WOOD,PALATINE,IL,60067,Palatine - Metra
-9777373.2974,5162494.0365,2300,5118219,Park Ridge,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/PARKRIDGE,PARKRIDGE,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.0101102880001,-87.831638716,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,100 S SUMMIT AVE,PARK RIDGE,IL,60068,Park Ridge - Metra
-9829290.8806,5196114.134,2301,5118220,Pingree Road,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/PINGREE,PINGREE,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.234119187,-88.2980223009999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,570 CONGRESS PKWY,CRYSTAL LAKE,IL,60014,Pingree Road - Metra
-9845925.4688,5208598.3513,2302,5118221,Woodstock,https://metrarail.com/maps-schedules/train-lines/UP-NW/stations/WOODSTOCK,WOODSTOCK,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,42.317099167,-88.4474533489999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,90 CHURCH STREET,WOODSTOCK,IL,60098,Woodstock - Metra
-9782873.7042,5144724.273,2303,5118222,Bellwood,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/BELLWOOD,BELLWOOD,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.891391481,-87.8810497109999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,105 FREDERICK AVE,BELLWOOD,IL,60104,Bellwood - Metra
-9786682.0185,5145421.7331,2304,5118223,Berkeley,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/BERKELEY,BERKELEY,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8960553420001,-87.9152603799999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,5900 W PARK AVENUE,BERKELEY,IL,60163,Berkeley - Metra
-9806165.1134,5141276.2771,2305,5118224,College Ave,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/COLLEGEAVE,COLLEGEAVE,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8683300000001,-88.09028,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,402 W FRONT ST,WHEATON,IL,60187,College Ave - Metra
-9847762.8436,5144614.0706,2306,5118225,Elburn,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/ELBURN,ELBURN,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8906545350001,-88.4639587679999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,43 W 166 KESLINGER RD,ELBURN,IL,60119,Elburn - Metra
-9789531.5677,5145960.5347,2307,5118226,Elmhurst,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/ELMHURST,ELMHURST,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.899658033,-87.9408583159999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,128 W 1ST ST,ELMHURST,IL,60126,Elmhurst - Metra
-9830625.6783,5143254.8287,2308,5118227,Geneva,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/GENEVA,GENEVA,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8815643080001,-88.310012993,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,328 CRESCENT PLACE,GENEVA,IL,60134,Geneva - Metra
-9803304.1763,5142484.5737,2309,5118228,Glen Ellyn,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/GLENELLYN,GLENELLYN,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8764124850001,-88.064579764,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,551 CRESCENT BLVD,GLEN ELLYN,IL,60137,Glen Ellyn - Metra
-9763475.1891,5144259.9327,2310,5118229,Kedzie,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/KEDZIE,KEDZIE,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.888286285,-87.706789885,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,KEDZIE AVE AND CARROLL AVE,CHICAGO,IL,60612,Kedzie - Metra
-9841949.8958,5144034.5107,2311,5118230,La Fox,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/LAFOX,LAFOX,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.88677876,-88.411740169,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,LA FOX,LA FOX,IL,60119,La Fox - Metra
-9798188.2758,5143987.0798,2312,5118231,Lombard,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/LOMBARD,LOMBARD,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8864615580001,-88.0186228479999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,20 S MAIN ST,LOMBARD,IL,60148,Lombard - Metra
-9778155.7886,5144263.7817,2313,5118232,Maywood,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/MAYWOOD,MAYWOOD,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8883120250001,-87.838667954,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,450 W ST CHARLES,MAYWOOD,IL,60153,Maywood - Metra
-9780047.8062,5144547.2162,2314,5118233,Melrose Park,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/MELROSEPK,MELROSEPK,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.890207462,-87.855664237,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,1801 W MAIN ST,MAYWOOD,IL,60153,Melrose Park - Metra
-9774098.217,5144075.804,2315,5118234,Oak Park,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/OAKPARK,OAKPARK,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.887054914,-87.802218168,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,1115 W NORTH BLVD,OAK PARK,IL,60302,Oak Park - Metra
-9776625.2707,5144046.938,2316,5118235,River Forest,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/RIVRFOREST,RIVRFOREST,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.886861869,-87.8249190779999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,8001 W CENTRAL ST,RIVER FOREST,IL,60305,River Forest - Metra
-9793603.234,5145473.6737,2317,5118236,Villa Park,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/VILLAPARK,VILLAPARK,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8964026510001,-87.9774347169999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,349 N ARDMORE AVE,VILLA PARK,IL,60181,Villa Park - Metra
-9818253.7776,5143180.1172,2318,5118237,West Chicago,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/WCHICAGO,WCHICAGO,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.8810646210001,-88.198874318,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,508 W MAIN ST,WEST CHICAGO,IL,60185,West Chicago - Metra
-9808577.397,5140683.3977,2319,5118238,Wheaton,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/WHEATON,WHEATON,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.864363763,-88.1119499119999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,402 W FRONT ST,WHEATON,IL,60187,Wheaton - Metra
-9813573.911,5141511.5092,2320,5118239,Winfield,https://metrarail.com/maps-schedules/train-lines/UP-W/stations/WINFIELD,WINFIELD,Metra,NORTHEAST ILLINOIS REGIONAL COMMUTER RAILROAD CORPORATION DBA: METRA RAIL,5118,41.869903584,-88.1568343609999,"CHICAGO, IL-IN",3,OPEN,http://metrarail.com/metra/en/home/about_metra/obtaining_records_from_metra.html,2016/02/05 00:00:00,GROUND,JEWELL RD AND WINFIELD RD,WINFIELD,IL,60190,Winfield - Metra
-8369189.1611,4859617.0175,2321,2080001,30TH ST. PHL.,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=1,1,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.956458873,-75.181705391,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,ELEVATED,30TH STREET AND MARKET ST,PHILADELPHIA,PA,19104,30TH ST. PHL. - NJ TRANSIT
-8293534.7218,4782636.7566,2322,2080002,ABSECON,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=2&x=56&y=9,2,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.4243300000001,-74.50209,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,SHORE RD. & OHIO AVE,ABSECON,NJ,08201,ABSECON - NJ TRANSIT
-8338674.7754,4834538.029,2323,2080003,ATCO,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=9&x=47&y=14,9,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.78355,-74.90759,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,BERLIN,NJ,08009,ATCO - NJ TRANSIT
-8286788.7607,4773845.5933,2324,2080004,ATLANTIC CITY,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=10&x=54&y=12,10,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.3633,-74.44149,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,1 ATLANTIC CITY EXPRESSWAY,ATLANTIC CITY,NJ,08401,ATLANTIC CITY - NJ TRANSIT
-8353599.3795,4855550.2695,2325,2080005,CHERRY HILL,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=28&x=55&y=15,28,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.9284500000001,-75.04166,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,3 UNION AVE,CHERRY HILL,NJ,08002,CHERRY HILL - NJ TRANSIT
-8309786.4769,4797355.9494,2326,2080006,EGG HARBOR,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=39&x=48&y=12,39,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.526394,-74.648082,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,EGG HARBOR CITY,NJ,08215,EGG HARBOR - NJ TRANSIT
-8326638.0644,4812549.5174,2327,2080007,HAMMONTON,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=55&x=56&y=15,55,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.6315902380001,-74.799462386,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,EGG HARBOR RD. & LINE ST,HAMMONTON,NJ,08037,HAMMONTON - NJ TRANSIT
-8348993.9808,4841822.7591,2328,2080008,LINDENWOLD,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=71&x=51&y=14,71,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.8338200000001,-75.000289,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,901 BERLIN RD N,LINDENWOLD,NJ,08021,LINDENWOLD - NJ TRANSIT
-8355841.354,4862712.4021,2329,2080009,PENNSAUKEN TRANSIT CENTER,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=43298&x=60&y=13,43298,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,39.9777700000001,-75.0617999999999,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,PENNSAUKEN,NJ,08110,PENNSAUKEN TRANSIT CENTER - NJ TRANSIT
-8260872.47,4984089.2961,2330,2080010,BAY STREET,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=14&x=38&y=9,14,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.80818,-74.20868,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,MONTCLAIR,NJ,07028,BAY STREET - NJ TRANSIT
-8259910.6696,4981814.3485,2331,2080011,BLOOMFIELD,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=19&x=41&y=15,19,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.7927100000001,-74.2000399999999,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,ELEVATED,NOT AVAILABLE,BLOOMFIELD,NJ,07003,BLOOMFIELD - NJ TRANSIT
-8283031.7279,4998100.6646,2332,2080012,BOONTON,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=20&x=29&y=5,20,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.90338,-74.4077399999999,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,MAIN ST & RT 202,BOONTON,NJ,07005,BOONTON - NJ TRANSIT
-8291190.344,4995244.5295,2333,2080013,DENVILLE,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=34&x=29&y=22,34,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.883985141,-74.481030096,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,DENVILLE,NJ,07834,DENVILLE - NJ TRANSIT
-8299523.7104,4995159.8455,2334,2080014,DOVER,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=35&x=61&y=14,35,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.88341,-74.55589,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,7 EAST DICKERSON,DOVER,NJ,07801,DOVER - NJ TRANSIT
-8260424.9657,4982973.0791,2335,2080015,GLEN RIDGE,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=50&x=47&y=10,50,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.8005900000001,-74.2046599999999,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,BLOOMFIELD AVE & RIDGEWOOD AVE,GLEN RIDGE,NJ,07028,GLEN RIDGE - NJ TRANSIT
-8330568.833,4990533.5556,2336,2080016,HACKETTSTOWN,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=54&x=44&y=6,54,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.8519824000001,-74.834773081,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,BEATTY ST AND VALENTINE STREET,HACKETTSTOWN,NJ,07840,HACKETTSTOWN - NJ TRANSIT
-8240764.3851,4973309.3874,2337,2080017,HOBOKEN,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=63&x=56&y=14,63,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.7348430000001,-74.028046,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,1 HUDSON PLACE,HOBOKEN,NJ,07030,HOBOKEN - NJ TRANSIT
-8311747.7037,4998224.384,2338,2080018,LAKE HOPATCONG,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=67&x=43&y=13,67,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.9042200000001,-74.6657,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,LANDING RD & RT 631,ROXBURY,NJ,07850,LAKE HOPATCONG - NJ TRANSIT
-8271249.2977,5001161.3601,2339,2080019,LINCOLN PARK,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=69&x=36&y=9,69,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.924157634,-74.3018966289999,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,MAIN ST & COMLY RD,LINCOLN PARK,NJ,07035,LINCOLN PARK - NJ TRANSIT
-8263837.8193,4994749.196,2340,2080020,LITTLE FALLS,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=72&x=45&y=16,72,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.8806209530001,-74.235318186,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,LITTLE FALLS,NJ,07424,LITTLE FALLS - NJ TRANSIT
-8260183.2911,4991350.9118,2341,2080021,MONTCLAIR HEIGHTS,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=89&x=53&y=10,89,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.857536,-74.202489,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,MONTCLAIR,NJ,07043,MONTCLAIR HEIGHTS - NJ TRANSIT
-8318977.9047,4998689.8187,2342,2080022,MOUNT OLIVE,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=93&x=53&y=17,93,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.90738,-74.73065,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,MT OLIVE,NJ,07828,MOUNT OLIVE - NJ TRANSIT
-8260493.49,4990059.9198,2343,2080023,MOUNTAIN AVENUE,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=95&x=45&y=12,95,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.848764026,-74.205275564,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,NOT AVAILABLE,MONTCLAIR,NJ,07043,MOUNTAIN AVENUE - NJ TRANSIT
-8285910.4499,4995533.8414,2344,2080024,MOUNTAIN LAKES,http://www.njtransit.com/rg/rg_servlet.srv?hdnPageAction=TrainStationLookupFrom&selStation=96&x=36&y=6,96,NJ TRANSIT,NEW JERSEY TRANSIT CORPORATION,2080,40.88595,-74.4336,"NEW YORK-NEWARK, NY-NJ-CT",1,OPEN,http://www.njtransit.com/developer,2015/11/21 00:00:00,GROUND,MIDVALE RD & ELM RD,MOUNTAIN LAKES,NJ,07046,MOUNTAIN LAKES - NJ TRANSIT
